"uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","FeatureID","FeatureType","ShelterAuthor","ShelterTimestamp","FeatureSource","NumberOfIterationsSubtype","FeatureDescription","Latitude","Longitude","Northing","Easting","Accuracy","LanduseOnTop","LanduseAround","OverviewPhoto","LocaleDescription","EntrywayType","AccessiblityOfShelterDuringVisit","EntrywayFacesDirection","CommentsOnEntrywayAndAccess","EntrywayPhoto","EmergencyExitShape","EmergencyExitLocation","NotesOnEmergencyExit","EmergencyExitPhoto","DistanceFromSwanNeckToEmergencyExitM","InteriorDescription","InteriorPhoto","CommentsAndRecommendations","geospatialcolumn"
"1000031683562885776","156-{Shelter_Type_IV}","Lise Søndergaard Jensen ","2023-05-08 16:21:25.776 GMT","Lise Søndergaard Jensen ","2023-05-08 16:49:44 GMT","156","Shelter Type IV,Type IV-A, but not sure.","Lise Søndergaard Jensen ","2023-05-08 18:21:25+02:00","Map","1","We think it is Type IV-A, due to two round exits, and distance to swan neck. The shelter is hidden underneath huge area of dense vegetatio, difficult to get the full overview of the shelter.?","56.17289941666667","10.208916183333333","6225980.941522657","575058.3899655016","0.7 (taken at the north end exit.)","Trees","Urban structures","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/156_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/156_Shelter_Type_IV__2.jpg''}}","Located at Herambsgade between 9-13 and 15-19.","NA (not able to access the entrance.)??","NA","W (use knowledge from shelter 135 in order to get an idea of how it could be.)??","difficult to see the entrance.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/156_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/156_Shelter_Type_IV__2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/156_Shelter_Type_IV__3a.jpg''}}","Round","Side","visible, not accessible, not able to enter the shelter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/156_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/156_Shelter_Type_IV__2a.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/156_Shelter_Type_IV__3a.jpg''}}","2.0","not able to enter the shelter.","","it is really difficult to see in the surroundings, but well preserved.","POINT(575058.389966 6225980.941523)"
"1000031683701856575","157-{Shelter_Type_IV}","Lise Søndergaard Jensen ","2023-05-10 06:57:36.576 GMT","Lise Søndergaard Jensen ","2023-05-10 07:17:33 GMT","157","Shelter Type IV,We assume it is a type IV-A","Lise Søndergaard Jensen ","2023-05-10 08:57:36+02:00","Serendipity","1","the shape is not clearly visible in the surroundings. Only the entrance is visible from the street. The vegetation around the exits show their existence.","56.165713266666664","10.209075933333333","6225181.361876963","575082.3291748973","0.6","Trees","Street","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/157_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/157_Shelter_Type_IV__2a.jpg''}}","Located at the corner of Norrebrogade and Norre Boulevard.","Concrete slabs (half concrete slabs, half wooden plate.)","Barred (concrete slabs or earthen cover bar access fully or partially)","S","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/157_Shelter_Type_IV__1.jpg''}}","Round","Side","Behind fence. Hardly visible and not accessible. ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/157_Shelter_Type_IV__1a.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/157_Shelter_Type_IV__2a.jpg''}}","2.0 (only west end swan neck is visible )","not able to enter.","","not any.","POINT(575082.329175 6225181.361877)"
"1000031683703593438","158-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 07:26:33.438 GMT","Lise Søndergaard Jensen ","2023-05-10 07:32:29 GMT","158","Shelter Type III","Lise Søndergaard Jensen ","2023-05-10 09:26:33+02:00","Map","2","The shape of the shelter is visible in the surroundings.","56.1647805","10.209586733333333","6225078.109635129","575115.8681804487","0.6","Grass","Playground or schoolyard (street, buildings.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/158_Shelter_Type_III__1.jpg''}}","located next to Norrebrogade, next to Norre Boulevard Idraetscenter (sport) and Dalgasskolen (school).","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","NW","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/158_Shelter_Type_III__1.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/158_Shelter_Type_III__1.jpg''}}","0.40","not accessible.","","not any","POINT(575115.86818 6225078.109635)"
"1000031683704040597","159-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 07:34:00.597 GMT","Lise Søndergaard Jensen ","2023-05-10 07:35:10 GMT","159","Shelter Type III","Lise Søndergaard Jensen ","2023-05-10 09:34:00+02:00","Map","2","The shape of the shelter is visible in the surroundings.","56.164686833333334","10.209711666666667","6225067.821460874","575123.809002689","0.6","Grass","Playground or schoolyard (street, buildings.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/159_Shelter_Type_III__1.jpg''}}","located next to Norrebrogade, next to Norre Boulevard Idraetscenter (sport) and Dalgasskolen (school).","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","NW","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/159_Shelter_Type_III__1.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/159_Shelter_Type_III__1.jpg''}}","0.30","not accessible.","","not any","POINT(575123.809003 6225067.821461)"
"1000031683706208385","160-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 08:10:08.385 GMT","Lise Søndergaard Jensen ","2023-05-10 08:17:52 GMT","160","Shelter Type III","Lise Søndergaard Jensen ","2023-05-10 10:10:08+02:00","Map","1","The shape of the shelter is visible in the surroundings. Entrance and exit is difficult to see.","56.16470945","10.201725","6225061.668112477","574627.8161140289","0.9","Trees","Playground or schoolyard (apartment buildings.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/160_Shelter_Type_III__1.jpg''}}","entrance from Fynsgade, opposite Sjaellandsgade. Located in the backyard to the apartment buildings at Hoegh-Guldbergs Gade, Kaserneboulevarden, NY Munkegade and Fynsgade.","Other (covered in boughs and twigs.)","Barred (concrete slabs or earthen cover bar access fully or partially)","SE","not visible, not accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/160_Shelter_Type_III__1.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/160_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/160_Shelter_Type_III__2.jpg''}}","0.30","not accessible.","","not any","POINT(574627.816114 6225061.668112)"
"1000031683707702748","161-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 08:35:02.748 GMT","Lise Søndergaard Jensen ","2023-05-10 08:39:43 GMT","161","Shelter Type III","Lise Søndergaard Jensen ","2023-05-10 10:35:02+02:00","Map","1","The shape of the shelter is visible in the surroundings. ","56.1650732","10.198959116666666","6225099.160957585","574455.3589284702","0.8","Grass","Playground or schoolyard (apartment buildings.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/161_Shelter_Type_III__1.jpg''}}","Located in the backyard to the apartment buildings at Kaserneboulevarden close to the crossing with Langelandsgade.","Concrete slabs","Barred (concrete slabs or earthen cover bar access fully or partially)","SSE","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/161_Shelter_Type_III__1.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/161_Shelter_Type_III__1.jpg''}}","0.20","not accessible.","","not any. well preserved.","POINT(574455.358928 6225099.160958)"
"1000031683708861215","162-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 08:54:21.215 GMT","Lise Søndergaard Jensen ","2023-05-10 08:58:56 GMT","162","Shelter Type III","Lise Søndergaard Jensen ","2023-05-10 10:54:21+02:00","Map","2","The shape of the shelter is not visible in the surroundings, but entrance and exit is.","56.16168675","10.20169075","6224725.231847131","574631.5506003237","0.7","Trees","Street (school.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/162_Shelter_Type_III__1.jpg''}}","Located in Hjarnoegade, opposite nr 5.","Doorway (behind fence)","Locked","SW","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/162_Shelter_Type_III__1.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/162_Shelter_Type_III__1.jpg''}}","0.30","not accessible.","","not any.","POINT(574631.5506 6224725.231847)"
"1000031683709252891","163-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 09:00:52.892 GMT","Lise Søndergaard Jensen ","2023-05-10 09:06:29 GMT","163","Shelter Type III,type IIIA with one entrance, two exits","Lise Søndergaard Jensen ","2023-05-10 11:00:52+02:00","Map","2","Type IIIA. The shape of the shelter is not visible in the surroundings, but entrance and exits are.","56.16151876666667","10.201865733333333","6224706.72617493","574642.7431927414","0.7","Trees","Street (school.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/163_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/163_Shelter_Type_III__2.jpg''}}","Located in Hjarnoegade, opposite nr 5 and 7.","Doorway (behind fence)","Locked","SSW","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/163_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/163_Shelter_Type_III__2.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/163_Shelter_Type_III__1a.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/163_Shelter_Type_III__2a.jpg''}}","0.30 (not able to see the swan neck )??","not accessible.","","not any.","POINT(574642.743193 6224706.726175)"
"1000031683710359539","164-{Shelter_Type_III}","Lise Søndergaard Jensen ","2023-05-10 09:19:19.539 GMT","Lise Søndergaard Jensen ","2023-05-10 09:30:37 GMT","164","Shelter Type III","Lise Søndergaard Jensen ","2023-05-10 11:19:19+02:00","Map","2","The shape of the shelter is not visible in the surroundings, but entrance and exit is.","56.1617956","10.203158216666667","6224738.934670955","574722.4718817624","0.7","Trees","Street (school.)","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/164_Shelter_Type_III__1.jpg''}}","Located in Ny Munkegade, opposite no. 32-34, close to Samsoegade Skole.","Doorway (behind fence)","Locked (the door to the shelter is not locked.)","NE","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/164_Shelter_Type_III__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/164_Shelter_Type_III__2.jpg''}}","Square","Side","visible, accessible. not able to enter.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/164_Shelter_Type_III__1.jpg''}}","0.20","the fence door to the entrance is closed. but the door to the shelter is open. not able to access the shelter.","","not any.","POINT(574722.471882 6224738.934671)"
"1000031683711753850","165-{Shelter_Type_IV}","Lise Søndergaard Jensen ","2023-05-10 09:42:33.851 GMT","Lise Søndergaard Jensen ","2023-05-10 09:49:31 GMT","165","Shelter Type IV,We assume it is a type IV-A","Lise Søndergaard Jensen ","2023-05-10 11:42:33+02:00","Serendipity","1","the shape is not clearly visible in the surroundings. Only the entrance is visible from the street. The vegetation around the exits show their existence.","56.160779483333336","10.203285516666666","6224625.988040161","574732.3503630861","0.7","Playground","Playground or schoolyard","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/OverviewPhoto/165_Shelter_Type_IV__1.jpg''}}","Located in the corner of Elise Smith Skole at the corner of Ny Munkegade and Thunoegade.","Other (entrance not visible. Head of the school confirmed where the entrance is.)","Other","W (the entrance is not visible.)??","visible and accessible.","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EntrywayPhoto/165_Shelter_Type_IV__1.jpg''}}","Round","Side","visible and accessible. ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/165_Shelter_Type_IV__1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''Shelter/EmergencyExitPhoto/165_Shelter_Type_IV__2.jpg''}}","2.0","not able to enter.","","not any. The school works on a plan for renovation of the school yard. The headmaster of the school is interested in including the shelter in the plans. C","POINT(574732.350363 6224625.98804)"
